STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT05,WT06,,
USC00350265,"ARLINGTON, OR US",1/5/13,,,0,,,33,25,30,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/5/13,,,0.02,0,6.1,,,,0.9,,,,,,,
USC00351765,"CONDON, OR US",1/5/13,,,0,,6,30,17,21,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/4/13,,,0,,,33,23,28,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/4/13,,,0,0,6.2,,,,1,,,,,,,
USC00351765,"CONDON, OR US",1/4/13,,,0,,7,21,12,21,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/3/13,,,0,,,33,28,28,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/3/13,,,0.01,0,6.2,,,,1,,,,,,,
USC00351765,"CONDON, OR US",1/3/13,,,0,,8,20,16,17,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/2/13,,,0,,,33,29,32,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/2/13,,,0.02,0.1,6.9,,,,1,,,,,,,
USC00351765,"CONDON, OR US",1/2/13,,,0,,8,21,15,20,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/1/13,,,0,,,31,24,30,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/1/13,,,0,0,6.8,,,,1,,,,,,,
USC00351765,"CONDON, OR US",1/1/13,,,0,,8,22,15,15,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/31/12,,,0,,,36,19,24,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/31/12,,,0,0,6.8,,,,1,,,,,,,
USC00351765,"CONDON, OR US",12/31/12,,,0,,8,26,9,16,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/30/12,,,0.09,0.5,0,34,28,31,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/30/12,,,0.07,0.9,7.8,,,,1,0.1,,,,,,
USC00351765,"CONDON, OR US",12/30/12,,,0.04,1,8,23,16,22,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/29/12,,,0,,,33,25,32,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/29/12,,,0.01,,6.9,,,,1,,,,,,,
USC00351765,"CONDON, OR US",12/29/12,,,0,,7,34,16,18,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/28/12,,,0,,,40,23,25,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/28/12,,,0,0,7.6,,,,0.9,,,,,,,
USC00351765,"CONDON, OR US",12/28/12,,,0,,8,32,17,19,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/27/12,,,0.04,,,38,27,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/27/12,,,0.08,0.2,8,,,,1,,,,,,,
USC00351765,"CONDON, OR US",12/27/12,,,0,,8,30,17,18,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/26/12,,,0.6,,,36,32,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/26/12,,,0.49,6,8,,,,0.8,0.5,,,,,,
USC00351765,"CONDON, OR US",12/26/12,,,0.92,9.3,9,31,25,26,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/25/12,,,0,,,45,28,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/25/12,,,0.07,1.1,1.1,,,,,0.1,,,,,,
USC00351765,"CONDON, OR US",12/25/12,,,0.09,2.3,2,38,24,28,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/24/12,,,0.4,,,39,30,37,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/24/12,,,0.08,0.8,0.8,,,,,0.1,,,,,,
USC00351765,"CONDON, OR US",12/24/12,,,0.04,1.2,1,38,27,29,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/23/12,,,0.01,,,45,29,30,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/23/12,,,0,,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/23/12,,,0,,,43,33,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/22/12,,,0.05,,,45,34,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/22/12,,,0.07,,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/22/12,,,0,,,41,33,38,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/21/12,,,0.02,,,57,38,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/21/12,,,0.12,2,2,,,,,0.1,,,,,,
USC00351765,"CONDON, OR US",12/21/12,,,0.11,2.2,2,46,29,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/20/12,,,0,,,44,31,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/20/12,,,0,0,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/20/12,,,0,,,41,30,40,,,,,,,,1
USC00350265,"ARLINGTON, OR US",12/19/12,,,0,,,41,27,31,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/19/12,,,0,0,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/19/12,,,0,,,30,22,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/18/12,,,0.02,,,45,29,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/18/12,,,0,,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/18/12,,,0,,,37,22,25,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/17/12,,,0.13,,,51,32,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/17/12,,,0.09,0,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/17/12,,,0.09,,,42,31,34,,,,,,,,1
USC00350265,"ARLINGTON, OR US",12/16/12,,,0.11,0.3,0,36,31,32,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/16/12,,,0.05,1.1,2,,,,,0.1,,,,,,
USC00351765,"CONDON, OR US",12/16/12,,,0.06,1,2,32,22,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/15/12,,,0.04,,,41,30,31,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/15/12,,,0.05,1.5,1.2,,,,0.1,,,,,,,
USC00351765,"CONDON, OR US",12/15/12,,,0.09,1.8,1,32,18,22,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/14/12,,,0,,,37,33,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/14/12,,,0,0,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/14/12,,,0.01,,,42,26,27,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/13/12,,,0,,,46,33,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/13/12,,,0.02,0,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/13/12,,,0.03,0.5,,43,23,28,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/12/12,,,0,,,50,41,42,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/12/12,,,0.08,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/12/12,,,0.06,,,43,31,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/11/12,,,0,,,52,35,41,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/11/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/11/12,,,0,,,41,34,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/10/12,,,0.01,,,51,34,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/10/12,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/10/12,,,0,,,42,30,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/9/12,,,0,,,47,34,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/9/12,,,0.05,1,1,,,,0.1,0.1,,,,,,
USC00351765,"CONDON, OR US",12/9/12,,,0.06,1.3,1,36,27,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/8/12,,,0,,,52,39,39,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/8/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/8/12,,,0,,,44,29,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/7/12,,,0,,,49,40,43,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/7/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/7/12,,,0,,,41,31,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/6/12,,,0,,,50,34,40,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/6/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/6/12,,,0,,,54,30,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/5/12,,,0.05,,,52,44,45,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/5/12,,,0.03,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/5/12,,,0,,,54,36,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/4/12,,,0.48,,,53,42,46,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/4/12,,,0.11,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/4/12,,,0.09,,,50,41,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/3/12,,,0.01,,,53,42,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/3/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/3/12,,,0,,,45,39,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/2/12,,,0.5,,,55,45,46,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/2/12,,,0.64,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/2/12,,,0.58,,,49,39,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/1/12,,,0.02,,,50,38,48,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/1/12,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/1/12,,,0,,,56,40,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/30/12,,,0.11,,,40,34,39,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/30/12,,,0.15,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/30/12,,,0.28,,,55,39,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/29/12,,,0.04,,,38,30,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/29/12,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/29/12,,,0,,,47,26,47,,,1,,,,,
USC00350265,"ARLINGTON, OR US",11/28/12,,,0,,,39,36,36,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/28/12,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/28/12,,,0,,,29,24,26,,,1,,,,,
USC00350265,"ARLINGTON, OR US",11/27/12,,,0,,,38,30,36,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/27/12,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/27/12,,,0,,,30,23,25,,,1,,,,,
USC00350265,"ARLINGTON, OR US",11/26/12,,,0,,,49,26,30,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/26/12,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/26/12,,,0,,,44,24,25,,,1,,,,,
USC00350265,"ARLINGTON, OR US",11/25/12,,,0.1,,,53,33,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/25/12,,,0.08,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/25/12,,,0.01,,,45,27,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/24/12,,,0.06,,,47,35,46,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/24/12,,,0.04,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/24/12,,,0.07,,,49,38,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/23/12,,,0,,,49,34,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/23/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/23/12,,,0,,,46,31,38,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/22/12,,,0,,,54,34,36,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/22/12,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/22/12,,,0,,,45,26,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/21/12,,,0.15,,,54,42,45,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/21/12,,,0.26,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/21/12,,,0.26,,,54,35,38,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/20/12,,,0.6,,,67,44,49,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/20/12,,,0.4,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/20/12,,,0.35,,,57,42,43,,,,,,,,1
USC00350265,"ARLINGTON, OR US",11/19/12,,,0.01,,,49,37,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/19/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/19/12,,,0,,,50,37,50,,,,,,,,1
USC00350265,"ARLINGTON, OR US",11/18/12,,,0.03,,,47,36,37,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/18/12,,,0.08,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/18/12,,,0.11,,,53,32,37,,,,,,,,1
USC00350265,"ARLINGTON, OR US",11/17/12,,,0.02,,,45,40,42,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/17/12,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/17/12,,,0,,,46,30,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/16/12,,,0,,,44,39,40,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/16/12,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/16/12,,,0,,,34,30,32,,,1,,,,,
USC00350265,"ARLINGTON, OR US",11/15/12,,,0,,,55,39,39,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/15/12,,,0.03,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/15/12,,,0.02,,,52,31,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/14/12,,,0.02,,,48,43,46,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/14/12,,,0.04,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/14/12,,,0.04,,,41,35,41,,,1,,,,,
USC00350265,"ARLINGTON, OR US",11/13/12,,,0.02,,,49,41,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/13/12,,,0.04,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/13/12,,,0,,,46,35,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/12/12,,,0.19,,,44,36,41,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/12/12,,,0.13,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/12/12,,,0.17,,,42,30,39,,,1,,,,,
USC00350265,"ARLINGTON, OR US",11/11/12,,,0.15,,,43,34,36,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/11/12,,,0.01,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/11/12,,,0.01,,,38,24,30,,,,,1,,,
USC00350265,"ARLINGTON, OR US",11/10/12,,,0,,,46,31,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/10/12,,,0.02,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/10/12,,,0,,,41,23,28,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/9/12,,,0.09,,,46,32,37,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/9/12,,,0.02,0.3,,,,,,0,,,,,,
USC00351765,"CONDON, OR US",11/9/12,,,0.04,0.5,1,43,25,31,,,1,,,,,
USC00350265,"ARLINGTON, OR US",11/8/12,,,0,,,58,36,39,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/8/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/8/12,,,0,,,51,31,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/7/12,,,0,,,63,50,51,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/7/12,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/7/12,,,0,,,73,40,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/6/12,,,0,,,71,48,51,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/6/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/6/12,,,0,,,71,45,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/5/12,,,0,,,64,54,62,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/5/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/5/12,,,0,,,66,46,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/4/12,,,0,,,61,49,55,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/4/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/4/12,,,0,,,59,44,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/3/12,,,0.04,,,61,42,49,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/3/12,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/3/12,,,0.03,,,62,43,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/2/12,,,0.03,,,62,41,42,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/2/12,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/2/12,,,0,,,56,36,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/1/12,,,0.01,,,60,44,47,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",11/1/12,,,0.03,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",11/1/12,,,0.12,,,63,41,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/31/12,,,0,,,59,50,50,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/31/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/31/12,,,0,,,63,44,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/30/12,,,0,,,70,51,51,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/30/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/30/12,,,0,,,64,46,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/29/12,,,0.14,,,64,53,53,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/29/12,,,0.05,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/29/12,,,0.11,,,59,53,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/28/12,,,0.26,,,61,46,60,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/28/12,,,0.13,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/28/12,,,0.21,,,56,41,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/27/12,,,0.01,,,49,40,46,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/27/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/27/12,,,0,,,50,37,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/26/12,,,0,,,58,39,40,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/26/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/26/12,,,0,,,47,33,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/25/12,,,0.01,,,56,41,42,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/25/12,,,0.17,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/25/12,,,0.28,,,48,30,33,,,,,1,1,,
USC00350265,"ARLINGTON, OR US",10/24/12,,,0.05,,,58,36,41,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/24/12,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/24/12,,,0,,,49,31,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/23/12,,,0.14,,,49,32,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/23/12,,,0.03,0,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/23/12,,,0.02,,,44,29,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/22/12,,,0.02,,,57,33,46,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/22/12,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/22/12,,,0,,,51,33,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/21/12,,,0,,,57,33,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/21/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/21/12,,,0,,,52,28,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/20/12,,,0.13,,,68,51,52,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/20/12,,,0.03,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/20/12,,,0.05,,,60,39,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/19/12,,,0,,,63,38,56,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/19/12,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/19/12,,,0,,,67,43,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/18/12,,,0,,,64,36,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/18/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/18/12,,,0,,,57,35,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/17/12,,,0,,,64,42,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/17/12,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/17/12,,,0.01,,,57,33,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/16/12,,,0.52,,,70,57,57,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/16/12,,,0.63,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/16/12,,,0.57,,,65,46,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/15/12,,,0.14,,,65,57,59,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/15/12,,,0.23,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/15/12,,,0.23,,,68,48,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/14/12,,,0.02,,,70,54,57,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/14/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/14/12,,,0,,,65,44,48,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/13/12,,,0.16,,,66,53,55,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/13/12,,,0.15,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/13/12,,,0.14,,,64,46,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/12/12,,,0,,,74,43,55,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/12/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/12/12,,,0,,,72,39,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/11/12,,,0,,,77,43,43,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/11/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/11/12,,,0,,,75,39,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/10/12,,,0,,,71,42,60,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/10/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/10/12,,,0,,,71,41,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/9/12,,,0,,,71,35,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/9/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/9/12,,,0,,,73,35,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/8/12,,,0,,,69,34,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/8/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/8/12,,,0,,,70,35,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/7/12,,,0,,,69,33,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/7/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/7/12,,,0,,,58,32,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/6/12,,,0,,,67,33,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/6/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/6/12,,,0,,,55,33,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/5/12,,,0,,,67,32,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/5/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/5/12,,,0,,,55,32,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/4/12,,,0,,,65,34,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/4/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/4/12,,,0,,,54,30,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/3/12,,,0,,,79,35,37,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/3/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/3/12,,,0,,,76,34,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/2/12,,,0,,,81,51,63,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/2/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/2/12,,,0,,,83,48,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/1/12,,,0,,,77,46,51,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",10/1/12,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",10/1/12,,,0,,,77,45,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/30/12,,,0,,,83,52,66,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",9/30/12,,,0,0,,,,,,,,,,,,
